time,gain
40.562,63.97
40.664,73.32
40.766,66.47
40.869,64.05
40.969,78.72
41.071,64.52
41.174,56.96
41.275,56.96
41.376,71.87
41.477,67.72
41.579,72.18
41.681,72.18
41.782,65.47
41.884,68.97
41.987,67.91
42.089,61.66
42.192,71.28
42.293,71.28
42.393,74.48
42.495,69.17
42.596,73.77
42.698,73.77
42.801,55.37
42.903,79.81
43.003,79.81
43.105,66.09
43.207,70.37
43.309,75.34
43.41,75.34
43.512,68.04
43.613,64.24
43.714,64.66
43.815,62.46
43.917,69.91
44.018,69.81
44.12,64.48
44.222,62.66
44.324,71.71
44.426,80.1
44.528,62.8
44.629,71.7
44.73,71.7
44.831,59.49
44.934,57.98
45.035,74.29
45.136,74.29
45.238,63.23
45.34,63.23
45.44,67.98
45.541,66.83
45.643,65.8
45.745,73.04
45.846,66.19
45.948,70.6
46.049,70.6
46.152,54.57
46.253,72.01
46.354,72.01
46.455,64.93
46.559,69.77
46.659,69.05
46.76,69.05
46.861,69.01
46.962,65.89
47.066,58.83
47.167,58.83
47.268,72.81
47.369,62.6
47.472,57.78
47.574,71.26
47.674,71.26
47.776,63.06
47.879,51.2
47.98,51.2
48.081,73.62
48.183,63.81
48.286,54.32
48.387,54.32
48.488,76.61
48.589,63.51
48.691,64.95
48.793,64.46
48.895,69.64
48.998,70.41
49.099,71.67
49.202,55.78
49.303,55.78
49.404,77.08
49.505,65.78
49.611,72.48
49.712,71.53
49.813,76.7
49.913,73.83
50.014,71.76
50.115,71.76
50.215,55.85
50.317,62.93
50.42,61.84
50.521,74.6
50.622,71.71
50.726,71.61
50.827,76.61
50.928,72.1
51.029,71.42
51.13,70.25
51.231,70.25
51.332,64.01
51.433,69.58
51.535,66.62
51.635,63.06
51.737,63.06
51.839,65.66
51.942,59.75
52.043,75.74
52.144,75.74
52.245,65.78
52.348,54.5
52.45,74.47
52.55,74.47
52.653,72.72
52.753,72.72
52.854,67.49
52.955,67.26
53.057,62.59
53.16,74.18
53.261,74.18
53.363,63.37
53.466,59.31
53.567,74.31
53.668,74.31
53.769,66.99
53.872,55.69
53.973,73.9
54.074,73.9
54.175,63.71
54.278,58.16
54.38,76.37
54.48,76.37
54.583,75.56
54.684,76.61
54.785,76.61
54.886,65.26
54.989,55.12
55.09,55.12
55.191,79.09
55.292,67.49
55.396,57.27
55.497,57.27
55.598,74.25
55.699,62.03
55.801,61.92
55.904,64.52
56.005,72.13
56.106,61.06
56.209,57.97
56.311,57.97
56.412,73.87
56.513,65.18
56.615,65.42
56.718,74.69
56.819,74.69
56.92,64.45
57.023,57.16
57.125,76.78
57.225,76.78
57.327,68.13
57.429,68.21
57.53,67.13
57.632,66.51
57.734,65.76
57.837,73.07
57.938,75.46
58.039,75.46
58.14,64.85
58.243,59.74
58.345,59.74
58.445,69.63
58.547,68.33
58.652,57.97
58.752,75.68
58.853,73.72
58.953,73.72
59.054,66.51
59.156,66.61
59.257,65.44
59.36,76.09
59.461,76.09
59.562,67.6
59.663,67.18
59.765,65.44
59.867,66.04
59.967,66.39
60.071,68.07
60.174,60.69
60.275,76.78
60.376,76.78
60.477,76.08
60.577,74.37
60.678,74.04
60.778,73.64
60.879,75.13
60.979,75.65
61.081,75.67
61.183,75.67
61.283,67.94
61.386,74.95
61.487,74.75
61.588,74.75
61.688,76.42
61.792,76.25
61.893,74.42
61.994,75.14
62.095,75.14
62.195,69.78
62.297,70.71
62.4,58.94
62.501,58.94
62.602,77.7
62.702,73.88
62.804,73.88
62.905,65.8
63.007,67.32
63.109,66.08
63.211,70.53
63.314,59.27
63.416,59.27
63.516,76.73
63.618,65.25
63.72,66.67
63.822,65.55
63.925,58.18
64.026,58.18
64.127,66.25
64.229,69.03
64.332,57.52
64.433,75.9
64.534,75.9
64.635,65.98
64.737,67.12
64.839,65.8
64.943,57.44
65.044,57.44
65.144,77.17
65.247,75.79
65.348,76.76
65.449,76.76
65.55,67.28
65.652,59.32
65.754,67.85
65.856,65.15
65.959,64.28
66.06,71.1
66.161,63.49
66.263,77.56
66.366,67.3
66.467,77.98
66.568,67.17
66.67,65.32
66.773,61.27
66.874,61.27
66.975,76.26
67.077,67.31
67.177,66.06
67.279,66.32
67.382,75.11
67.483,75.11
67.584,67.14
67.686,66.56
67.787,67.94
67.891,57.67
67.992,57.67
68.093,78.64
68.194,68.15
68.297,61.96
68.399,61.96
68.499,68.65
68.601,65.52
68.707,70.36
68.808,74.8
68.908,74.06
69.009,74.74
69.11,78.56
69.211,78.56
69.313,74.32
69.414,74.32
69.515,74.58
69.616,65.66
69.718,79.63
69.821,79.63
69.923,66.1
70.025,75.13
70.127,75.13
70.227,63.47
70.329,61.97
70.432,53.35
70.533,69.52
70.634,69.52
70.735,69.79
70.836,69.79
70.938,68.96
71.04,67.85
71.14,67.85
71.243,69.19
71.344,71.22
71.445,71.22
71.546,60.58
71.648,63.34
71.75,76.49
71.852,81.68
71.953,74.62
72.053,74.62
72.155,65.79
72.257,63.13
72.36,63.13
72.46,73.14
72.562,60.87
72.664,62.85
72.766,71.97
72.869,71.06
72.97,71.56
73.07,75.96
73.171,71.69
73.271,71.69
73.373,64.57
73.476,58.13
73.577,58.13
73.678,75.88
73.779,64.89
73.881,63.76
73.984,62.13
74.085,70.75
74.186,65.59
74.289,55.22
74.391,55.22
74.491,66.2
74.593,65.85
74.695,63.04
74.797,61.2
74.899,70.94
75,64.67
75.103,67.23
75.204,72.4
75.307,55.82
75.408,73.98
75.509,73.98
75.611,62.59
75.713,56.14
75.815,56.14
75.916,75.19
76.017,75.19
76.118,74.82
76.219,66.66
76.322,56.42
76.424,56.42
76.525,76.78
76.626,65.23
76.728,65.94
76.831,63.81
76.932,65.46
77.033,72.55
77.136,58.44
77.237,73.22
77.337,74.35
77.439,74.35
77.539,74.41
77.64,74.41
77.744,59.19
77.845,59.19
77.946,73.47
78.047,73.47
78.15,66.78
78.251,66.32
78.351,72.97
78.452,72.9
78.554,72.9
78.655,63.13
78.756,62.83
78.859,72.11
78.96,71.32
79.061,71.32
79.163,67.74
79.265,65.67
