time,Gain
2025-01-30T19:16:00.000000Z,81.2
2025-01-30T19:16:00.044000Z,78.3
2025-01-30T19:16:00.162000Z,80.8
2025-01-30T19:16:00.255000Z,82.7
2025-01-30T19:16:00.349000Z,79.1
2025-01-30T19:16:00.442000Z,70.4
2025-01-30T19:16:00.559000Z,78.3
2025-01-30T19:16:00.652000Z,62.3
2025-01-30T19:16:00.745000Z,70.8
2025-01-30T19:16:00.862000Z,70.3
2025-01-30T19:16:00.955000Z,65.8
2025-01-30T19:16:01.049000Z,74.9
2025-01-30T19:16:01.142000Z,74.5
2025-01-30T19:16:01.259000Z,72.5
2025-01-30T19:16:01.352000Z,65.9
2025-01-30T19:16:01.445000Z,74.4
2025-01-30T19:16:01.562000Z,66.0
2025-01-30T19:16:01.655000Z,72.8
2025-01-30T19:16:01.749000Z,71.5
2025-01-30T19:16:01.851000Z,58.9
2025-01-30T19:16:01.959000Z,70.2
2025-01-30T19:16:02.052000Z,68.5
2025-01-30T19:16:02.145000Z,65.1
2025-01-30T19:16:02.262000Z,64.7
2025-01-30T19:16:02.355000Z,60.8
2025-01-30T19:16:02.449000Z,67.6
2025-01-30T19:16:02.542000Z,65.9
2025-01-30T19:16:02.659000Z,67.5
2025-01-30T19:16:02.752000Z,59.8
2025-01-30T19:16:02.845000Z,61.9
2025-01-30T19:16:02.961000Z,68.6
2025-01-30T19:16:03.054000Z,72.8
2025-01-30T19:16:03.149000Z,67.1
2025-01-30T19:16:03.242000Z,56.5
2025-01-30T19:16:03.359000Z,71.4
2025-01-30T19:16:03.452000Z,72.1
2025-01-30T19:16:03.545000Z,78.5
2025-01-30T19:16:03.662000Z,65.6
2025-01-30T19:16:03.755000Z,58.3
2025-01-30T19:16:03.849000Z,62.0
2025-01-30T19:16:03.942000Z,83.9
2025-01-30T19:16:04.059000Z,76.3
2025-01-30T19:16:04.152000Z,78.5
2025-01-30T19:16:04.245000Z,86.1
2025-01-30T19:16:04.362000Z,72.8
2025-01-30T19:16:04.455000Z,81.4
2025-01-30T19:16:04.549000Z,83.9
2025-01-30T19:16:04.642000Z,82.3
2025-01-30T19:16:04.759000Z,84.3
2025-01-30T19:16:04.852000Z,72.3
2025-01-30T19:16:04.945000Z,86.4
2025-01-30T19:16:05.062000Z,79.6
2025-01-30T19:16:05.155000Z,73.7
2025-01-30T19:16:05.249000Z,70.3
2025-01-30T19:16:05.342000Z,82.1
2025-01-30T19:16:05.459000Z,81.8
2025-01-30T19:16:05.552000Z,82.5
2025-01-30T19:16:05.645000Z,84.9
2025-01-30T19:16:05.762000Z,84.7
2025-01-30T19:16:05.855000Z,80.9
2025-01-30T19:16:05.948000Z,84.1
2025-01-30T19:16:06.041000Z,77.7
2025-01-30T19:16:06.159000Z,70.8
2025-01-30T19:16:06.252000Z,80.1
2025-01-30T19:16:06.345000Z,78.9
2025-01-30T19:16:06.462000Z,70.8
2025-01-30T19:16:06.555000Z,75.7
2025-01-30T19:16:06.648000Z,64.9
2025-01-30T19:16:06.741000Z,77.7
2025-01-30T19:16:06.859000Z,76.6
2025-01-30T19:16:06.951000Z,68.7
2025-01-30T19:16:07.045000Z,68.4
2025-01-30T19:16:07.162000Z,74.7
2025-01-30T19:16:07.255000Z,69.4
2025-01-30T19:16:07.348000Z,70.6
2025-01-30T19:16:07.441000Z,72.7
2025-01-30T19:16:07.559000Z,76.4
2025-01-30T19:16:07.651000Z,70.1
2025-01-30T19:16:07.744000Z,71.3
2025-01-30T19:16:07.862000Z,70.7
2025-01-30T19:16:07.954000Z,77.4
2025-01-30T19:16:08.048000Z,63.5
2025-01-30T19:16:08.140000Z,70.6
2025-01-30T19:16:08.257000Z,70.2
2025-01-30T19:16:08.351000Z,69.3
2025-01-30T19:16:08.444000Z,81.3
2025-01-30T19:16:08.562000Z,83.1
2025-01-30T19:16:08.654000Z,75.0
2025-01-30T19:16:08.748000Z,73.4
2025-01-30T19:16:08.841000Z,79.3
2025-01-30T19:16:08.958000Z,74.4
2025-01-30T19:16:09.051000Z,74.7
2025-01-30T19:16:09.144000Z,66.0
2025-01-30T19:16:09.261000Z,70.7
2025-01-30T19:16:09.354000Z,70.5
2025-01-30T19:16:09.447000Z,72.3
2025-01-30T19:16:09.541000Z,75.6
2025-01-30T19:16:09.658000Z,70.3
2025-01-30T19:16:09.751000Z,69.9
2025-01-30T19:16:09.844000Z,72.7
2025-01-30T19:16:09.961000Z,71.0
2025-01-30T19:16:10.054000Z,74.7
2025-01-30T19:16:10.147000Z,70.9
2025-01-30T19:16:10.240000Z,78.1
2025-01-30T19:16:10.357000Z,77.8
2025-01-30T19:16:10.451000Z,71.0
2025-01-30T19:16:10.544000Z,66.6
2025-01-30T19:16:10.661000Z,85.1
2025-01-30T19:16:10.754000Z,68.9
2025-01-30T19:16:10.847000Z,71.0
2025-01-30T19:16:10.940000Z,63.3
2025-01-30T19:16:11.057000Z,62.0
2025-01-30T19:16:11.150000Z,58.4
2025-01-30T19:16:11.244000Z,67.7
2025-01-30T19:16:11.360000Z,65.2
2025-01-30T19:16:11.454000Z,62.0
2025-01-30T19:16:11.547000Z,63.6
2025-01-30T19:16:11.640000Z,68.1
2025-01-30T19:16:11.757000Z,71.9
2025-01-30T19:16:11.850000Z,70.8
2025-01-30T19:16:11.943000Z,71.2
2025-01-30T19:16:12.060000Z,70.7
2025-01-30T19:16:12.153000Z,76.6
2025-01-30T19:16:12.247000Z,77.6
2025-01-30T19:16:12.340000Z,83.7
2025-01-30T19:16:12.457000Z,74.0
2025-01-30T19:16:12.550000Z,78.9
2025-01-30T19:16:12.643000Z,72.1
2025-01-30T19:16:12.760000Z,76.0
2025-01-30T19:16:12.853000Z,65.2
2025-01-30T19:16:12.947000Z,66.7
2025-01-30T19:16:13.040000Z,76.9
2025-01-30T19:16:13.157000Z,78.6
2025-01-30T19:16:13.250000Z,78.2
2025-01-30T19:16:13.343000Z,79.5
2025-01-30T19:16:13.460000Z,68.9
2025-01-30T19:16:13.553000Z,68.2
2025-01-30T19:16:13.647000Z,71.7
2025-01-30T19:16:13.740000Z,75.1
2025-01-30T19:16:13.857000Z,83.9
2025-01-30T19:16:13.950000Z,82.6
2025-01-30T19:16:14.043000Z,85.0
2025-01-30T19:16:14.160000Z,77.1
2025-01-30T19:16:14.253000Z,85.1
2025-01-30T19:16:14.347000Z,75.8
2025-01-30T19:16:14.440000Z,79.2
2025-01-30T19:16:14.557000Z,83.8
2025-01-30T19:16:14.650000Z,70.5
2025-01-30T19:16:14.743000Z,74.9
2025-01-30T19:16:14.860000Z,74.3
2025-01-30T19:16:14.953000Z,69.2
2025-01-30T19:16:15.047000Z,67.9
2025-01-30T19:16:15.140000Z,57.9
2025-01-30T19:16:15.257000Z,52.0
2025-01-30T19:16:15.350000Z,61.3
2025-01-30T19:16:15.443000Z,52.1
2025-01-30T19:16:15.560000Z,56.1
2025-01-30T19:16:15.653000Z,67.9
2025-01-30T19:16:15.747000Z,53.7
2025-01-30T19:16:15.840000Z,69.3
2025-01-30T19:16:15.957000Z,62.0
2025-01-30T19:16:16.050000Z,66.0
2025-01-30T19:16:16.143000Z,62.8
2025-01-30T19:16:16.260000Z,59.2
2025-01-30T19:16:16.353000Z,67.2
2025-01-30T19:16:16.447000Z,61.1
2025-01-30T19:16:16.540000Z,67.7
2025-01-30T19:16:16.657000Z,69.5
2025-01-30T19:16:16.750000Z,61.5
2025-01-30T19:16:16.843000Z,68.9
2025-01-30T19:16:16.960000Z,72.1
2025-01-30T19:16:17.053000Z,69.4
2025-01-30T19:16:17.147000Z,74.6
2025-01-30T19:16:17.240000Z,68.7
2025-01-30T19:16:17.357000Z,63.0
2025-01-30T19:16:17.450000Z,60.6
2025-01-30T19:16:17.543000Z,74.8
2025-01-30T19:16:17.660000Z,68.3
2025-01-30T19:16:17.753000Z,71.5
2025-01-30T19:16:17.847000Z,72.3
2025-01-30T19:16:17.940000Z,71.8
2025-01-30T19:16:18.057000Z,67.9
2025-01-30T19:16:18.150000Z,63.3
2025-01-30T19:16:18.243000Z,66.0
2025-01-30T19:16:18.360000Z,59.2
2025-01-30T19:16:18.453000Z,53.2
2025-01-30T19:16:18.547000Z,50.0
2025-01-30T19:16:18.640000Z,57.0
2025-01-30T19:16:18.757000Z,49.3
2025-01-30T19:16:18.850000Z,49.2
2025-01-30T19:16:18.943000Z,40.8
2025-01-30T19:16:19.060000Z,54.0
2025-01-30T19:16:19.153000Z,59.5
2025-01-30T19:16:19.247000Z,50.6
2025-01-30T19:16:19.340000Z,52.9
2025-01-30T19:16:19.457000Z,49.5
2025-01-30T19:16:19.550000Z,54.6
2025-01-30T19:16:19.643000Z,59.0
2025-01-30T19:16:19.760000Z,50.3
2025-01-30T19:16:19.853000Z,49.6
2025-01-30T19:16:19.947000Z,55.2
2025-01-30T19:16:20.040000Z,61.0
2025-01-30T19:16:20.157000Z,65.1
2025-01-30T19:16:20.250000Z,63.9
2025-01-30T19:16:20.343000Z,61.4
2025-01-30T19:16:20.460000Z,59.7
2025-01-30T19:16:20.553000Z,61.2
2025-01-30T19:16:20.647000Z,65.4
2025-01-30T19:16:20.740000Z,67.0
2025-01-30T19:16:20.857000Z,70.5
2025-01-30T19:16:20.950000Z,67.7
2025-01-30T19:16:21.043000Z,64.6
2025-01-30T19:16:21.160000Z,63.4
2025-01-30T19:16:21.253000Z,65.8
2025-01-30T19:16:21.347000Z,62.7
2025-01-30T19:16:21.440000Z,69.7
2025-01-30T19:16:21.557000Z,67.3
2025-01-30T19:16:21.650000Z,65.9
2025-01-30T19:16:21.743000Z,75.5
2025-01-30T19:16:21.860000Z,68.8
2025-01-30T19:16:21.953000Z,62.8
2025-01-30T19:16:22.047000Z,69.4
2025-01-30T19:16:22.140000Z,71.3
2025-01-30T19:16:22.257000Z,61.9
2025-01-30T19:16:22.350000Z,63.8
2025-01-30T19:16:22.443000Z,56.0
2025-01-30T19:16:22.560000Z,67.0
