time,Gain
2025-01-29T08:43:07.478Z,63.8
2025-01-29T08:43:07.588Z,63.6
2025-01-29T08:43:07.694Z,63.5
2025-01-29T08:43:07.779Z,62.2
2025-01-29T08:43:07.886Z,67.0
2025-01-29T08:43:07.992Z,61.4
2025-01-29T08:43:08.077Z,68.3
2025-01-29T08:43:08.184Z,61.9
2025-01-29T08:43:08.291Z,64.7
2025-01-29T08:43:08.376Z,63.2
2025-01-29T08:43:08.483Z,63.7
2025-01-29T08:43:08.589Z,62.2
2025-01-29T08:43:08.696Z,68.3
2025-01-29T08:43:08.782Z,66.5
2025-01-29T08:43:08.888Z,67.9
2025-01-29T08:43:08.995Z,67.6
2025-01-29T08:43:09.080Z,62.9
2025-01-29T08:43:09.187Z,64.2
2025-01-29T08:43:09.294Z,71.1
2025-01-29T08:43:09.379Z,71.7
2025-01-29T08:43:09.486Z,60.0
2025-01-29T08:43:09.592Z,62.7
2025-01-29T08:43:09.680Z,68.1
2025-01-29T08:43:09.784Z,67.2
2025-01-29T08:43:09.891Z,66.4
2025-01-29T08:43:09.976Z,65.7
2025-01-29T08:43:10.083Z,64.3
2025-01-29T08:43:10.190Z,67.0
2025-01-29T08:43:10.296Z,63.3
2025-01-29T08:43:10.381Z,68.2
2025-01-29T08:43:10.488Z,65.8
2025-01-29T08:43:10.595Z,67.1
2025-01-29T08:43:10.680Z,67.5
2025-01-29T08:43:10.787Z,64.2
2025-01-29T08:43:10.894Z,65.4
2025-01-29T08:43:10.979Z,64.5
2025-01-29T08:43:11.085Z,68.2
2025-01-29T08:43:11.192Z,63.8
2025-01-29T08:43:11.278Z,64.3
2025-01-29T08:43:11.384Z,65.2
2025-01-29T08:43:11.491Z,66.4
2025-01-29T08:43:11.575Z,63.7
2025-01-29T08:43:11.683Z,64.1
2025-01-29T08:43:11.788Z,63.1
2025-01-29T08:43:11.896Z,63.7
2025-01-29T08:43:11.981Z,64.3
2025-01-29T08:43:12.088Z,65.3
2025-01-29T08:43:12.195Z,64.9
2025-01-29T08:43:12.280Z,68.3
2025-01-29T08:43:12.387Z,65.0
2025-01-29T08:43:12.493Z,69.8
2025-01-29T08:43:12.579Z,66.1
2025-01-29T08:43:12.686Z,63.6
2025-01-29T08:43:12.792Z,64.4
2025-01-29T08:43:12.877Z,64.3
2025-01-29T08:43:12.984Z,63.8
2025-01-29T08:43:13.091Z,65.8
2025-01-29T08:43:13.176Z,63.5
