time,Gain
2025-01-30T13:11:26.449Z,67.3
2025-01-30T13:11:26.544Z,66.2
2025-01-30T13:11:26.645Z,68.2
2025-01-30T13:11:26.747Z,66.9
2025-01-30T13:11:26.843Z,67.6
2025-01-30T13:11:26.944Z,66.8
2025-01-30T13:11:27.045Z,68.6
2025-01-30T13:11:27.147Z,67.6
2025-01-30T13:11:27.243Z,68.5
2025-01-30T13:11:27.344Z,69.9
2025-01-30T13:11:27.446Z,68.1
2025-01-30T13:11:27.547Z,69.8
2025-01-30T13:11:27.643Z,71.7
2025-01-30T13:11:27.744Z,68.6
2025-01-30T13:11:27.846Z,68.9
2025-01-30T13:11:27.947Z,68.1
2025-01-30T13:11:28.043Z,71.8
2025-01-30T13:11:28.144Z,68.8
2025-01-30T13:11:28.246Z,68.7
2025-01-30T13:11:28.347Z,68.6
2025-01-30T13:11:28.443Z,70.2
2025-01-30T13:11:28.544Z,72.0
2025-01-30T13:11:28.646Z,68.3
2025-01-30T13:11:28.747Z,71.4
2025-01-30T13:11:28.843Z,70.8
2025-01-30T13:11:28.945Z,70.9
2025-01-30T13:11:29.046Z,68.8
2025-01-30T13:11:29.147Z,67.2
2025-01-30T13:11:29.243Z,69.6
2025-01-30T13:11:29.344Z,68.4
2025-01-30T13:11:29.446Z,70.8
2025-01-30T13:11:29.547Z,72.2
2025-01-30T13:11:29.643Z,70.9
2025-01-30T13:11:29.744Z,67.7
2025-01-30T13:11:29.846Z,68.8
2025-01-30T13:11:29.947Z,68.0
2025-01-30T13:11:30.043Z,68.7
2025-01-30T13:11:30.144Z,66.4
2025-01-30T13:11:30.246Z,67.0
2025-01-30T13:11:30.347Z,68.5
2025-01-30T13:11:30.443Z,65.3
2025-01-30T13:11:30.544Z,66.8
2025-01-30T13:11:30.646Z,64.6
2025-01-30T13:11:30.747Z,66.4
2025-01-30T13:11:30.843Z,66.7
2025-01-30T13:11:30.945Z,65.4
2025-01-30T13:11:31.046Z,67.5
2025-01-30T13:11:31.147Z,65.2
2025-01-30T13:11:31.243Z,64.7
2025-01-30T13:11:31.344Z,65.6
2025-01-30T13:11:31.446Z,64.9
2025-01-30T13:11:31.547Z,65.4
2025-01-30T13:11:31.643Z,65.6
2025-01-30T13:11:31.745Z,62.2
2025-01-30T13:11:31.846Z,65.8
2025-01-30T13:11:31.947Z,62.5
2025-01-30T13:11:32.043Z,64.9
2025-01-30T13:11:32.144Z,63.3
2025-01-30T13:11:32.246Z,62.2
2025-01-30T13:11:32.348Z,62.6
2025-01-30T13:11:32.443Z,64.2
2025-01-30T13:11:32.544Z,61.4
2025-01-30T13:11:32.646Z,62.0
2025-01-30T13:11:32.748Z,63.2
2025-01-30T13:11:32.843Z,64.1
2025-01-30T13:11:32.945Z,63.5
2025-01-30T13:11:33.046Z,64.0
2025-01-30T13:11:33.147Z,62.5
2025-01-30T13:11:33.243Z,63.1
2025-01-30T13:11:33.345Z,61.9
2025-01-30T13:11:33.446Z,63.1
2025-01-30T13:11:33.547Z,66.3
2025-01-30T13:11:33.643Z,66.4
2025-01-30T13:11:33.744Z,64.6
2025-01-30T13:11:33.846Z,65.7
2025-01-30T13:11:33.947Z,64.3
2025-01-30T13:11:34.043Z,65.0
2025-01-30T13:11:34.145Z,63.7
2025-01-30T13:11:34.246Z,64.8
2025-01-30T13:11:34.347Z,65.0
2025-01-30T13:11:34.443Z,64.4
2025-01-30T13:11:34.544Z,63.0
2025-01-30T13:11:34.646Z,64.4
2025-01-30T13:11:34.747Z,62.1
2025-01-30T13:11:34.843Z,63.4
2025-01-30T13:11:34.945Z,65.1
2025-01-30T13:11:35.046Z,63.2
2025-01-30T13:11:35.147Z,65.7
2025-01-30T13:11:35.243Z,63.6
2025-01-30T13:11:35.344Z,65.9
2025-01-30T13:11:35.446Z,61.7
2025-01-30T13:11:35.547Z,64.1
2025-01-30T13:11:35.643Z,66.4
2025-01-30T13:11:35.744Z,64.3
2025-01-30T13:11:35.846Z,65.2
2025-01-30T13:11:35.947Z,66.2
2025-01-30T13:11:36.043Z,64.3
2025-01-30T13:11:36.144Z,62.6
2025-01-30T13:11:36.246Z,63.0
2025-01-30T13:11:36.347Z,63.8
2025-01-30T13:11:36.443Z,67.2
2025-01-30T13:11:36.544Z,65.0
2025-01-30T13:11:36.645Z,65.2
2025-01-30T13:11:36.747Z,62.9
2025-01-30T13:11:36.843Z,63.6
2025-01-30T13:11:36.945Z,64.9
2025-01-30T13:11:37.045Z,65.0
2025-01-30T13:11:37.147Z,66.0
2025-01-30T13:11:37.243Z,66.0
2025-01-30T13:11:37.344Z,66.9
2025-01-30T13:11:37.446Z,65.6
2025-01-30T13:11:37.547Z,66.5
2025-01-30T13:11:37.643Z,66.8
2025-01-30T13:11:37.744Z,67.3
2025-01-30T13:11:37.846Z,65.0
2025-01-30T13:11:37.947Z,67.3
2025-01-30T13:11:38.043Z,68.7
2025-01-30T13:11:38.144Z,67.0
2025-01-30T13:11:38.246Z,69.0
2025-01-30T13:11:38.347Z,67.6
2025-01-30T13:11:38.443Z,66.6
2025-01-30T13:11:38.544Z,69.0
2025-01-30T13:11:38.645Z,66.3
2025-01-30T13:11:38.747Z,67.4
2025-01-30T13:11:38.843Z,67.2
2025-01-30T13:11:38.945Z,64.8
2025-01-30T13:11:39.045Z,65.8
2025-01-30T13:11:39.147Z,65.7
2025-01-30T13:11:39.243Z,65.5
2025-01-30T13:11:39.344Z,64.9
2025-01-30T13:11:39.446Z,65.7
2025-01-30T13:11:39.547Z,67.3
2025-01-30T13:11:39.648Z,65.1
2025-01-30T13:11:39.744Z,67.5
2025-01-30T13:11:39.846Z,66.1
2025-01-30T13:11:39.947Z,65.0
2025-01-30T13:11:40.043Z,66.3
2025-01-30T13:11:40.144Z,63.4
2025-01-30T13:11:40.246Z,65.9
2025-01-30T13:11:40.347Z,64.3
2025-01-30T13:11:40.443Z,66.8
2025-01-30T13:11:40.544Z,66.0
2025-01-30T13:11:40.646Z,65.0
2025-01-30T13:11:40.747Z,64.0
2025-01-30T13:11:40.843Z,64.2
2025-01-30T13:11:40.944Z,64.1
2025-01-30T13:11:41.046Z,62.9
2025-01-30T13:11:41.147Z,65.1
2025-01-30T13:11:41.243Z,64.7
2025-01-30T13:11:41.344Z,64.9
2025-01-30T13:11:41.445Z,62.6
2025-01-30T13:11:41.547Z,63.7
2025-01-30T13:11:41.643Z,61.9
2025-01-30T13:11:41.744Z,63.1
2025-01-30T13:11:41.846Z,63.2
2025-01-30T13:11:41.947Z,65.0
2025-01-30T13:11:42.043Z,65.4
2025-01-30T13:11:42.144Z,62.1
2025-01-30T13:11:42.246Z,64.9
2025-01-30T13:11:42.347Z,64.4
2025-01-30T13:11:42.443Z,64.0
2025-01-30T13:11:42.544Z,61.6
2025-01-30T13:11:42.646Z,65.4
2025-01-30T13:11:42.747Z,62.9
2025-01-30T13:11:42.843Z,62.1
2025-01-30T13:11:42.944Z,62.3
2025-01-30T13:11:43.045Z,61.8
2025-01-30T13:11:43.147Z,65.9
2025-01-30T13:11:43.243Z,67.1
2025-01-30T13:11:43.344Z,65.6
2025-01-30T13:11:43.446Z,64.3
2025-01-30T13:11:43.547Z,61.9
2025-01-30T13:11:43.643Z,64.1
2025-01-30T13:11:43.744Z,61.8
2025-01-30T13:11:43.846Z,64.3
2025-01-30T13:11:43.947Z,65.5
2025-01-30T13:11:44.043Z,62.6
2025-01-30T13:11:44.144Z,65.1
2025-01-30T13:11:44.245Z,62.8
2025-01-30T13:11:44.347Z,63.5
2025-01-30T13:11:44.443Z,62.5
2025-01-30T13:11:44.544Z,61.5
2025-01-30T13:11:44.645Z,66.0
2025-01-30T13:11:44.747Z,67.9
2025-01-30T13:11:44.843Z,65.0
2025-01-30T13:11:44.944Z,62.8
2025-01-30T13:11:45.045Z,62.1
2025-01-30T13:11:45.147Z,64.5
2025-01-30T13:11:45.242Z,60.4
2025-01-30T13:11:45.344Z,62.2
2025-01-30T13:11:45.445Z,63.2
2025-01-30T13:11:45.546Z,61.1
2025-01-30T13:11:45.643Z,58.5
2025-01-30T13:11:45.744Z,62.5
2025-01-30T13:11:45.845Z,62.7
2025-01-30T13:11:45.947Z,63.9
2025-01-30T13:11:46.042Z,62.1
2025-01-30T13:11:46.144Z,61.8
2025-01-30T13:11:46.245Z,65.7
2025-01-30T13:11:46.347Z,59.2
2025-01-30T13:11:46.443Z,58.6
2025-01-30T13:11:46.544Z,61.6
2025-01-30T13:11:46.645Z,62.6
2025-01-30T13:11:46.747Z,62.8
2025-01-30T13:11:46.843Z,65.0
2025-01-30T13:11:46.944Z,61.8
2025-01-30T13:11:47.045Z,64.1
2025-01-30T13:11:47.146Z,62.4
2025-01-30T13:11:47.242Z,60.6
2025-01-30T13:11:47.344Z,57.8
2025-01-30T13:11:47.445Z,59.0
2025-01-30T13:11:47.546Z,61.2
2025-01-30T13:11:47.642Z,62.4
2025-01-30T13:11:47.744Z,64.9
2025-01-30T13:11:47.846Z,58.7
2025-01-30T13:11:47.946Z,61.7
2025-01-30T13:11:48.042Z,61.1
2025-01-30T13:11:48.144Z,58.8
2025-01-30T13:11:48.245Z,61.7
2025-01-30T13:11:48.347Z,60.1
2025-01-30T13:11:48.442Z,62.9
2025-01-30T13:11:48.544Z,60.1
2025-01-30T13:11:48.645Z,61.3
2025-01-30T13:11:48.746Z,64.6
2025-01-30T13:11:48.843Z,61.6
2025-01-30T13:11:48.944Z,64.5
2025-01-30T13:11:49.045Z,61.8
2025-01-30T13:11:49.146Z,63.4
2025-01-30T13:11:49.242Z,60.0
2025-01-30T13:11:49.344Z,60.8
2025-01-30T13:11:49.445Z,62.6
2025-01-30T13:11:49.546Z,61.3
2025-01-30T13:11:49.642Z,59.0
2025-01-30T13:11:49.744Z,59.6
2025-01-30T13:11:49.845Z,62.2
2025-01-30T13:11:49.946Z,62.1
2025-01-30T13:11:50.042Z,60.0
2025-01-30T13:11:50.144Z,62.1
2025-01-30T13:11:50.245Z,64.0
2025-01-30T13:11:50.346Z,60.0
2025-01-30T13:11:50.442Z,60.0
2025-01-30T13:11:50.544Z,60.2
2025-01-30T13:11:50.645Z,58.3
2025-01-30T13:11:50.746Z,59.7
2025-01-30T13:11:50.842Z,60.8
2025-01-30T13:11:50.943Z,59.5
2025-01-30T13:11:51.045Z,61.0
2025-01-30T13:11:51.146Z,60.3
2025-01-30T13:11:51.242Z,62.0
2025-01-30T13:11:51.343Z,59.3
2025-01-30T13:11:51.445Z,62.5
2025-01-30T13:11:51.546Z,61.8
2025-01-30T13:11:51.642Z,59.7
2025-01-30T13:11:51.744Z,62.6
2025-01-30T13:11:51.845Z,63.7
2025-01-30T13:11:51.946Z,62.0
2025-01-30T13:11:52.042Z,64.1
2025-01-30T13:11:52.143Z,64.0
2025-01-30T13:11:52.245Z,62.0
2025-01-30T13:11:52.346Z,66.4
2025-01-30T13:11:52.442Z,63.9
2025-01-30T13:11:52.543Z,64.3
2025-01-30T13:11:52.645Z,61.0
