time,gain
0.017,62.46
0.118,54.41
0.218,54.46
0.319,54.78
0.419,53.09
0.52,55.54
0.62,60.8
0.721,64.22
0.821,55.98
0.922,54.26
1.023,56.67
1.123,55.02
1.224,54.32
1.324,53.55
1.427,70.24
1.527,70.81
1.628,70.81
1.728,71.41
1.829,71.41
1.929,69.71
2.03,70.56
2.13,71.86
2.231,70.16
2.331,73.84
2.432,69.96
2.533,71.32
2.634,70.51
2.734,69.26
2.834,71.18
2.935,68.77
3.035,70.72
3.136,70.36
3.237,70.25
3.337,70.95
3.438,71.2
3.539,69.16
3.64,69.75
3.741,73.8
3.841,71.78
3.942,71.89
4.043,70.03
4.144,73.14
4.244,68.68
4.345,69.82
4.446,67.68
4.546,68.44
4.648,66.65
4.749,67.1
4.849,67.45
4.95,67.75
5.051,70.4
5.151,66.87
5.252,68.09
5.352,67.47
5.453,68.5
5.553,67.98
5.654,69.53
5.755,70.81
5.856,70.81
5.956,66.99
6.057,66.99
6.159,58.47
6.261,66.71
6.364,68.95
6.464,67.15
6.566,67.15
6.669,66.81
6.77,67.26
6.872,66.54
6.973,67.45
7.073,66.85
7.174,66.61
7.274,73.87
7.374,73.87
7.475,58.85
7.576,51.26
7.678,56.11
7.78,58
7.882,65.3
7.983,65.04
8.083,66.7
8.183,66.7
8.284,58.92
8.385,57.8
8.486,57.92
8.586,57.61
8.687,57.06
8.788,58.09
8.89,57.01
8.99,58.9
9.092,66.17
9.194,66.17
9.295,59.19
9.397,58.35
9.498,57.16
9.6,57.75
9.703,65.33
9.804,63.53
9.905,63.53
10.005,50.17
10.106,64.94
10.209,65.46
10.31,65.46
10.41,55.51
10.512,64.94
10.614,63.37
10.716,67.85
10.817,65.5
10.919,65.5
11.022,68.29
11.123,67.05
11.224,67.05
11.325,57.88
11.428,67.48
11.529,65.68
11.63,65.68
11.732,66.43
11.833,56.17
11.934,65.11
12.037,63.93
12.138,63.93
12.238,56.13
12.34,64.2
12.441,56.41
12.545,66.17
12.645,64.95
12.747,33.12
12.848,64.81
12.948,66.03
13.048,66.03
13.15,56.18
13.252,74.69
13.353,68.69
13.454,68.69
13.556,46
13.658,46
13.76,58.85
13.863,63.68
13.963,65.63
14.065,65.63
14.165,42.5
14.266,42.5
14.366,60.06
14.468,58.55
14.569,67.06
14.672,67.8
14.774,70.34
14.875,70.34
14.975,67
15.078,67.4
15.179,67.41
15.28,67.41
15.383,66.85
15.484,66.81
15.585,66.81
15.686,59.39
15.788,72.82
15.892,77.62
15.992,75.01
16.093,75.01
16.195,63.05
16.297,66.86
16.4,69.05
16.501,68.12
16.602,68.12
16.705,67.69
16.806,65.14
16.907,65.14
17.009,49.99
17.112,73.67
17.213,71.02
