time,gain
40.35,73.03
40.452,75.76
40.553,74.62
40.654,73.37
40.754,71.22
40.854,71.91
40.955,73.04
41.055,74.87
41.155,74.21
41.256,74.19
41.356,75.39
41.457,84.32
41.557,74.1
41.658,70.59
41.758,69.2
41.859,67.98
41.96,71.11
42.06,69.02
42.161,69.74
42.262,69.82
42.363,69.68
42.463,69.52
42.564,72.23
42.664,71.11
42.766,73.77
42.866,74.42
42.967,75.09
43.067,77.71
43.169,77.07
43.269,75.71
43.369,76.55
43.47,75.13
43.571,74.58
43.672,74.11
43.772,73.32
43.873,75.91
43.974,75.08
44.074,73.49
44.175,72.18
44.275,71.64
44.375,73.22
44.476,75.2
44.576,76.21
44.677,74.04
44.777,74.28
44.878,72.47
44.978,74.48
45.079,76.14
45.18,77.87
45.281,75.37
45.381,75.42
45.481,75.7
45.582,76.81
45.682,77.14
45.783,76.96
45.883,75.24
45.983,75.11
46.084,75.94
46.184,77.24
46.285,81.81
46.385,84.61
46.486,79.6
46.587,76.38
46.688,77.48
46.788,74.39
46.889,75.36
46.989,75.15
47.09,75.13
47.19,73.97
47.29,74.06
47.391,72.34
47.491,73.86
47.592,72
47.692,72.84
47.793,74.38
47.893,75.83
47.995,78.57
48.095,75.04
48.195,75.92
48.296,75.63
48.396,74.43
48.496,76.22
48.597,75.92
48.698,75.16
48.798,76.32
48.899,74.49
48.999,76.37
49.1,74.33
49.2,74.61
49.302,77.18
49.404,74.76
49.505,75.74
49.606,75.57
49.707,75.45
49.808,74.32
49.909,75.47
50.01,76.61
50.111,76.26
50.213,76.51
50.314,74.41
50.416,76.35
50.516,76.14
50.619,75.85
50.719,76.19
50.82,76.62
50.921,74.12
51.021,76.57
51.122,77.28
51.223,76.88
51.323,76.46
51.424,77.52
51.525,77.33
51.626,77.92
51.726,77.03
51.827,77.58
51.928,77.06
52.03,77.56
52.13,77.32
52.232,78.21
52.334,76.99
52.436,76.42
52.538,76.56
52.638,75.52
52.739,74.74
52.839,74.7
52.94,73.97
53.041,75.1
53.143,76.28
53.244,76.23
53.346,76.57
53.448,75.7
53.548,74.14
53.649,76.48
53.749,77.62
53.85,76.79
53.951,74.97
54.051,74.8
54.152,76.51
54.254,77.27
54.356,77.56
54.458,76
54.56,77.2
54.661,77.61
54.762,78.47
54.862,78.06
54.963,76.32
55.063,74.97
55.165,76.67
55.268,77.72
55.369,78.95
55.471,77.87
55.573,77.54
55.674,75.92
55.774,76.78
55.875,75.9
55.976,74.96
56.076,76.98
56.177,78.44
56.278,76.75
56.378,77.81
56.48,75.6
56.58,78.22
56.681,79.27
56.781,77.66
56.882,76.39
56.983,75.82
57.083,76.06
57.184,75.68
57.285,76.88
57.386,77.19
57.486,75.66
57.587,75.55
57.688,77.79
57.789,75.01
57.889,76.48
57.99,75.87
58.091,77.06
58.192,75.31
58.293,76.05
58.393,75.66
58.494,74.31
58.595,76
58.696,76.36
58.796,76.58
58.897,74.09
58.998,73.7
59.099,74.45
59.201,73.69
59.303,73.31
59.404,73.66
59.505,74.1
59.606,77.15
59.707,78.04
59.808,75.89
59.909,76.66
60.011,75.09
60.112,75.74
60.213,75.31
60.314,73.65
60.415,73.48
60.517,76.31
60.617,74.89
60.718,74.95
60.819,74.55
60.92,72.9
61.021,75.01
61.123,75.05
61.224,75.51
61.324,74.87
61.425,76.38
61.526,79.21
61.627,76.69
61.727,77.49
61.829,76.04
61.93,77.33
62.031,74.61
62.131,75.11
62.232,74.92
62.333,74.1
62.434,75.24
62.534,75.15
62.635,73.8
62.735,74.46
62.836,72.45
62.936,73.55
63.037,74.46
63.138,72.56
63.238,72.56
63.339,65.75
63.442,57.46
63.544,57.46
63.645,75.04
63.746,66.03
63.848,65.58
63.951,65.24
64.052,74.37
64.154,65.55
64.257,73.57
64.357,73.57
64.459,66.82
64.562,58.31
64.663,77.75
64.764,77.75
64.866,75.26
64.967,73.83
65.068,73.83
65.17,66.21
65.272,57.63
65.374,72.85
65.474,72.85
65.576,63.98
65.676,63.77
65.78,73.39
65.883,75.64
65.984,76.52
66.084,76.52
66.186,65.89
66.289,59.29
66.39,59.29
66.491,75.88
66.592,65.53
66.694,74.35
66.797,74.35
66.898,65.75
67,65.83
67.103,66.79
67.204,75.22
67.305,75.7
67.409,58.83
67.51,58.83
67.611,76.36
67.711,73.41
67.813,72.1
67.914,72.1
68.015,65.54
68.119,76.11
68.22,76.11
68.321,75.11
68.422,65.63
68.525,58.76
68.627,75.35
68.727,73.15
68.829,73.15
68.93,72.93
69.031,72.93
69.132,65.05
69.235,59.06
69.337,59.06
69.437,76.44
69.539,65.39
69.64,64.87
69.741,68.41
69.844,72.41
69.945,72.41
70.046,72.06
70.146,64.9
70.247,67.09
70.35,58.59
70.451,58.59
70.553,66.95
70.654,74.04
70.755,65.93
70.857,72.55
70.96,72.55
71.061,64.45
71.163,64.89
71.266,58.77
71.368,58.77
71.468,74.67
71.57,66.39
71.672,81.3
71.773,75.08
71.873,75.08
71.974,67.51
72.077,57.99
72.179,75.77
72.28,75.77
72.381,66.59
72.485,57.14
72.586,57.14
72.687,76.67
72.788,68.01
72.89,66.79
72.992,65.17
73.095,65.17
