time,Gain
2025-01-29T08:40:47.521Z,72.5
2025-01-29T08:40:47.606Z,69.4
2025-01-29T08:40:47.699Z,68.3
2025-01-29T08:40:47.793Z,62.5
2025-01-29T08:40:47.909Z,61.7
2025-01-29T08:40:48.003Z,63.1
2025-01-29T08:40:48.096Z,64.0
2025-01-29T08:40:48.212Z,64.4
2025-01-29T08:40:48.306Z,63.9
2025-01-29T08:40:48.399Z,62.2
2025-01-29T08:40:48.493Z,62.7
2025-01-29T08:40:48.609Z,61.5
2025-01-29T08:40:48.703Z,63.2
2025-01-29T08:40:48.796Z,71.2
2025-01-29T08:40:48.913Z,67.7
2025-01-29T08:40:49.005Z,68.8
2025-01-29T08:40:49.099Z,63.3
2025-01-29T08:40:49.192Z,72.4
2025-01-29T08:40:49.309Z,66.3
2025-01-29T08:40:49.403Z,63.3
2025-01-29T08:40:49.496Z,66.5
2025-01-29T08:40:49.613Z,64.0
2025-01-29T08:40:49.706Z,62.7
2025-01-29T08:40:49.799Z,62.9
2025-01-29T08:40:49.893Z,61.6
2025-01-29T08:40:50.009Z,64.0
2025-01-29T08:40:50.103Z,65.7
2025-01-29T08:40:50.196Z,69.3
2025-01-29T08:40:50.312Z,66.2
2025-01-29T08:40:50.404Z,68.2
2025-01-29T08:40:50.498Z,66.3
2025-01-29T08:40:50.593Z,65.8
2025-01-29T08:40:50.709Z,63.3
2025-01-29T08:40:50.803Z,74.7
2025-01-29T08:40:50.896Z,73.9
2025-01-29T08:40:51.013Z,72.9
2025-01-29T08:40:51.105Z,65.0
2025-01-29T08:40:51.199Z,64.9
2025-01-29T08:40:51.292Z,66.8
2025-01-29T08:40:51.408Z,67.5
2025-01-29T08:40:51.501Z,69.1
2025-01-29T08:40:51.594Z,65.4
2025-01-29T08:40:51.711Z,65.3
2025-01-29T08:40:51.804Z,62.8
2025-01-29T08:40:51.898Z,72.5
2025-01-29T08:40:51.992Z,62.5
2025-01-29T08:40:52.109Z,72.2
2025-01-29T08:40:52.203Z,67.8
2025-01-29T08:40:52.296Z,62.1
2025-01-29T08:40:52.413Z,69.0
2025-01-29T08:40:52.506Z,63.9
2025-01-29T08:40:52.599Z,67.4
2025-01-29T08:40:52.693Z,68.1
2025-01-29T08:40:52.809Z,64.4
2025-01-29T08:40:52.903Z,65.6
2025-01-29T08:40:52.996Z,66.5
2025-01-29T08:40:53.113Z,65.1
2025-01-29T08:40:53.206Z,65.2
2025-01-29T08:40:53.299Z,67.8
2025-01-29T08:40:53.392Z,69.3
2025-01-29T08:40:53.509Z,65.5
2025-01-29T08:40:53.603Z,64.4
2025-01-29T08:40:53.696Z,65.8
2025-01-29T08:40:53.813Z,63.8
2025-01-29T08:40:53.906Z,61.8
2025-01-29T08:40:53.999Z,63.0
2025-01-29T08:40:54.093Z,66.1
2025-01-29T08:40:54.209Z,64.4
2025-01-29T08:40:54.303Z,67.5
2025-01-29T08:40:54.396Z,69.5
2025-01-29T08:40:54.512Z,67.3
2025-01-29T08:40:54.606Z,67.2
2025-01-29T08:40:54.699Z,75.3
2025-01-29T08:40:54.793Z,64.9
2025-01-29T08:40:54.909Z,67.8
2025-01-29T08:40:55.002Z,65.9
2025-01-29T08:40:55.095Z,69.3
2025-01-29T08:40:55.213Z,69.8
2025-01-29T08:40:55.306Z,65.7
2025-01-29T08:40:55.399Z,66.9
2025-01-29T08:40:55.493Z,74.5
2025-01-29T08:40:55.609Z,65.9
