time,Gain
2025-01-30T08:07:00.000000Z,88.6
2025-01-30T08:07:00.044000Z,85.7
2025-01-30T08:07:00.162000Z,88.2
2025-01-30T08:07:00.255000Z,90.1
2025-01-30T08:07:00.349000Z,86.5
2025-01-30T08:07:00.442000Z,77.8
2025-01-30T08:07:00.559000Z,85.7
2025-01-30T08:07:00.652000Z,69.7
2025-01-30T08:07:00.745000Z,78.2
2025-01-30T08:07:00.862000Z,77.7
2025-01-30T08:07:00.955000Z,73.2
2025-01-30T08:07:01.049000Z,82.3
2025-01-30T08:07:01.142000Z,81.9
2025-01-30T08:07:01.259000Z,79.9
2025-01-30T08:07:01.352000Z,73.3
2025-01-30T08:07:01.445000Z,81.8
2025-01-30T08:07:01.562000Z,73.4
2025-01-30T08:07:01.655000Z,80.2
2025-01-30T08:07:01.749000Z,78.9
2025-01-30T08:07:01.851000Z,66.3
2025-01-30T08:07:01.959000Z,77.6
2025-01-30T08:07:02.052000Z,75.9
2025-01-30T08:07:02.145000Z,72.5
2025-01-30T08:07:02.262000Z,72.1
2025-01-30T08:07:02.355000Z,68.2
2025-01-30T08:07:02.449000Z,75.0
2025-01-30T08:07:02.542000Z,73.3
2025-01-30T08:07:02.659000Z,74.9
2025-01-30T08:07:02.752000Z,67.2
2025-01-30T08:07:02.845000Z,69.3
2025-01-30T08:07:02.961000Z,76.0
2025-01-30T08:07:03.054000Z,80.2
2025-01-30T08:07:03.149000Z,74.5
2025-01-30T08:07:03.242000Z,63.9
2025-01-30T08:07:03.359000Z,78.8
2025-01-30T08:07:03.452000Z,79.5
2025-01-30T08:07:03.545000Z,85.9
2025-01-30T08:07:03.662000Z,73.0
2025-01-30T08:07:03.755000Z,65.7
2025-01-30T08:07:03.849000Z,69.4
2025-01-30T08:07:03.942000Z,91.3
2025-01-30T08:07:04.059000Z,83.7
2025-01-30T08:07:04.152000Z,85.9
2025-01-30T08:07:04.245000Z,93.5
2025-01-30T08:07:04.362000Z,80.2
2025-01-30T08:07:04.455000Z,88.8
2025-01-30T08:07:04.549000Z,91.3
2025-01-30T08:07:04.642000Z,89.7
2025-01-30T08:07:04.759000Z,91.7
2025-01-30T08:07:04.852000Z,79.7
2025-01-30T08:07:04.945000Z,93.8
2025-01-30T08:07:05.062000Z,87.0
2025-01-30T08:07:05.155000Z,81.1
2025-01-30T08:07:05.249000Z,77.7
2025-01-30T08:07:05.342000Z,89.5
2025-01-30T08:07:05.459000Z,89.2
2025-01-30T08:07:05.552000Z,89.9
2025-01-30T08:07:05.645000Z,92.3
2025-01-30T08:07:05.762000Z,92.1
2025-01-30T08:07:05.855000Z,88.3
2025-01-30T08:07:05.948000Z,91.5
2025-01-30T08:07:06.041000Z,85.1
2025-01-30T08:07:06.159000Z,78.2
2025-01-30T08:07:06.252000Z,87.5
2025-01-30T08:07:06.345000Z,86.3
2025-01-30T08:07:06.462000Z,78.2
2025-01-30T08:07:06.555000Z,83.1
2025-01-30T08:07:06.648000Z,72.3
2025-01-30T08:07:06.741000Z,85.1
2025-01-30T08:07:06.859000Z,84.0
2025-01-30T08:07:06.951000Z,76.1
2025-01-30T08:07:07.045000Z,75.8
2025-01-30T08:07:07.162000Z,82.1
2025-01-30T08:07:07.255000Z,76.8
2025-01-30T08:07:07.348000Z,78.0
2025-01-30T08:07:07.441000Z,80.1
2025-01-30T08:07:07.559000Z,83.8
2025-01-30T08:07:07.651000Z,77.5
2025-01-30T08:07:07.744000Z,78.7
2025-01-30T08:07:07.862000Z,78.1
2025-01-30T08:07:07.954000Z,84.8
2025-01-30T08:07:08.048000Z,70.9
2025-01-30T08:07:08.140000Z,78.0
2025-01-30T08:07:08.257000Z,77.6
2025-01-30T08:07:08.351000Z,76.7
2025-01-30T08:07:08.444000Z,88.7
2025-01-30T08:07:08.562000Z,90.5
2025-01-30T08:07:08.654000Z,82.4
2025-01-30T08:07:08.748000Z,80.8
