time,Gain
2025-02-02T15:08:47.891Z,61.6
2025-02-02T15:08:47.976Z,61.0
2025-02-02T15:08:48.083Z,65.4
2025-02-02T15:08:48.190Z,61.4
2025-02-02T15:08:48.296Z,58.5
2025-02-02T15:08:48.381Z,60.7
2025-02-02T15:08:48.488Z,62.1
2025-02-02T15:08:48.595Z,62.7
2025-02-02T15:08:48.680Z,64.4
2025-02-02T15:08:48.787Z,62.9
2025-02-02T15:08:48.893Z,61.9
2025-02-02T15:08:48.979Z,62.1
2025-02-02T15:08:49.086Z,66.5
2025-02-02T15:08:49.193Z,64.1
2025-02-02T15:08:49.277Z,61.4
2025-02-02T15:08:49.384Z,65.6
2025-02-02T15:08:49.491Z,62.3
2025-02-02T15:08:49.576Z,66.9
2025-02-02T15:08:49.683Z,65.8
2025-02-02T15:08:49.789Z,60.9
2025-02-02T15:08:49.897Z,64.0
2025-02-02T15:08:49.981Z,63.1
2025-02-02T15:08:50.088Z,62.7
2025-02-02T15:08:50.195Z,65.0
2025-02-02T15:08:50.280Z,61.3
2025-02-02T15:08:50.387Z,59.8
2025-02-02T15:08:50.493Z,62.4
2025-02-02T15:08:50.579Z,63.2
2025-02-02T15:08:50.685Z,68.5
2025-02-02T15:08:50.793Z,65.9
2025-02-02T15:08:50.877Z,60.4
2025-02-02T15:08:50.985Z,61.1
2025-02-02T15:08:51.091Z,64.4
2025-02-02T15:08:51.176Z,67.2
2025-02-02T15:08:51.283Z,62.9
2025-02-02T15:08:51.389Z,62.3
2025-02-02T15:08:51.497Z,61.6
2025-02-02T15:08:51.581Z,59.9
2025-02-02T15:08:51.688Z,63.7
2025-02-02T15:08:51.795Z,59.6
2025-02-02T15:08:51.880Z,61.5
2025-02-02T15:08:51.987Z,60.6
2025-02-02T15:08:52.094Z,61.7
2025-02-02T15:08:52.179Z,59.9
2025-02-02T15:08:52.285Z,63.5
2025-02-02T15:08:52.392Z,63.9
2025-02-02T15:08:52.477Z,59.7
2025-02-02T15:08:52.584Z,60.6
2025-02-02T15:08:52.691Z,61.8
2025-02-02T15:08:52.776Z,60.4
2025-02-02T15:08:52.883Z,60.6
2025-02-02T15:08:52.989Z,59.7
2025-02-02T15:08:53.096Z,56.3
2025-02-02T15:08:53.181Z,60.1
2025-02-02T15:08:53.288Z,61.4
2025-02-02T15:08:53.395Z,60.0
2025-02-02T15:08:53.480Z,56.1
2025-02-02T15:08:53.593Z,58.8
2025-02-02T15:08:53.694Z,61.0
2025-02-02T15:08:53.779Z,56.5
2025-02-02T15:08:53.885Z,55.9
2025-02-02T15:08:53.992Z,63.9
2025-02-02T15:08:54.077Z,57.0
2025-02-02T15:08:54.184Z,55.5
2025-02-02T15:08:54.291Z,57.8
2025-02-02T15:08:54.376Z,58.0
2025-02-02T15:08:54.483Z,67.9
2025-02-02T15:08:54.589Z,61.1
2025-02-02T15:08:54.696Z,60.6
2025-02-02T15:08:54.781Z,56.6
2025-02-02T15:08:54.888Z,64.4
2025-02-02T15:08:54.995Z,68.1
2025-02-02T15:08:55.080Z,67.9
2025-02-02T15:08:55.187Z,64.7
2025-02-02T15:08:55.294Z,58.5
2025-02-02T15:08:55.378Z,65.2
2025-02-02T15:08:55.485Z,71.9
2025-02-02T15:08:55.592Z,64.2
2025-02-02T15:08:55.682Z,55.7
2025-02-02T15:08:55.784Z,57.7
2025-02-02T15:08:55.891Z,58.2
2025-02-02T15:08:55.976Z,58.7
2025-02-02T15:08:56.083Z,61.9
2025-02-02T15:08:56.189Z,59.6
2025-02-02T15:08:56.296Z,54.4
2025-02-02T15:08:56.381Z,53.2
2025-02-02T15:08:56.488Z,53.9
2025-02-02T15:08:56.595Z,57.7
2025-02-02T15:08:56.680Z,52.0
2025-02-02T15:08:56.787Z,51.6
2025-02-02T15:08:56.893Z,54.3
2025-02-02T15:08:56.979Z,54.1
2025-02-02T15:08:57.085Z,63.8
2025-02-02T15:08:57.193Z,61.7
2025-02-02T15:08:57.277Z,59.8
2025-02-02T15:08:57.385Z,58.7
2025-02-02T15:08:57.491Z,51.9
2025-02-02T15:08:57.576Z,56.0
2025-02-02T15:08:57.683Z,63.4
2025-02-02T15:08:57.789Z,53.2
2025-02-02T15:08:57.896Z,55.6
2025-02-02T15:08:57.981Z,55.4
2025-02-02T15:08:58.088Z,62.8
2025-02-02T15:08:58.195Z,57.2
2025-02-02T15:08:58.280Z,58.1
2025-02-02T15:08:58.387Z,52.8
2025-02-02T15:08:58.493Z,58.2
2025-02-02T15:08:58.579Z,62.9
2025-02-02T15:08:58.685Z,64.5
2025-02-02T15:08:58.792Z,57.8
2025-02-02T15:08:58.877Z,56.1
2025-02-02T15:08:58.984Z,66.7
2025-02-02T15:08:59.091Z,70.0
2025-02-02T15:08:59.176Z,70.0
2025-02-02T15:08:59.283Z,62.4
2025-02-02T15:08:59.389Z,54.5
2025-02-02T15:08:59.496Z,60.1
2025-02-02T15:08:59.581Z,61.0
2025-02-02T15:08:59.688Z,71.7
2025-02-02T15:08:59.795Z,68.4
2025-02-02T15:08:59.880Z,69.8
2025-02-02T15:08:59.987Z,63.3
2025-02-02T15:09:00.093Z,56.6
2025-02-02T15:09:00.178Z,65.8
2025-02-02T15:09:00.285Z,58.8
2025-02-02T15:09:00.392Z,64.3
2025-02-02T15:09:00.477Z,53.3
2025-02-02T15:09:00.584Z,52.0
2025-02-02T15:09:00.691Z,58.9
2025-02-02T15:09:00.776Z,56.7
2025-02-02T15:09:00.882Z,55.3
2025-02-02T15:09:00.989Z,51.0
2025-02-02T15:09:01.096Z,53.4
2025-02-02T15:09:01.181Z,59.0
2025-02-02T15:09:01.288Z,58.8
2025-02-02T15:09:01.394Z,54.3
2025-02-02T15:09:01.480Z,49.8
2025-02-02T15:09:01.586Z,55.5
2025-02-02T15:09:01.693Z,54.3
2025-02-02T15:09:01.778Z,53.0
2025-02-02T15:09:01.890Z,54.4
2025-02-02T15:09:01.992Z,51.7
2025-02-02T15:09:02.077Z,55.5
2025-02-02T15:09:02.184Z,54.1
2025-02-02T15:09:02.291Z,49.8
2025-02-02T15:09:02.376Z,51.7
2025-02-02T15:09:02.482Z,51.0
2025-02-02T15:09:02.589Z,67.6
