time,Gain
2025-02-02T08:15:00.000Z,61.8
2025-02-02T08:15:00.093Z,59.4
2025-02-02T08:15:00.187Z,57.9
2025-02-02T08:15:00.281Z,66.7
2025-02-02T08:15:00.398Z,56.2
2025-02-02T08:15:00.490Z,57.0
2025-02-02T08:15:00.584Z,60.2
2025-02-02T08:15:00.702Z,59.4
2025-02-02T08:15:00.794Z,59.4
2025-02-02T08:15:00.887Z,61.5
2025-02-02T08:15:00.981Z,61.5
2025-02-02T08:15:01.098Z,62.4
2025-02-02T08:15:01.191Z,60.1
2025-02-02T08:15:01.284Z,61.7
2025-02-02T08:15:01.402Z,60.7
2025-02-02T08:15:01.494Z,58.6
2025-02-02T08:15:01.587Z,59.4
2025-02-02T08:15:01.680Z,61.8
2025-02-02T08:15:01.797Z,59.6
2025-02-02T08:15:01.890Z,58.6
2025-02-02T08:15:01.983Z,58.1
2025-02-02T08:15:02.101Z,58.5
2025-02-02T08:15:02.194Z,60.8
2025-02-02T08:15:02.287Z,62.5
2025-02-02T08:15:02.380Z,64.2
2025-02-02T08:15:02.497Z,62.8
2025-02-02T08:15:02.590Z,64.5
2025-02-02T08:15:02.684Z,61.5
2025-02-02T08:15:02.801Z,60.3
2025-02-02T08:15:02.894Z,58.9
2025-02-02T08:15:02.987Z,62.7
2025-02-02T08:15:03.080Z,62.0
2025-02-02T08:15:03.198Z,60.9
2025-02-02T08:15:03.291Z,58.4
2025-02-02T08:15:03.384Z,59.6
2025-02-02T08:15:03.501Z,60.2
2025-02-02T08:15:03.594Z,63.9
2025-02-02T08:15:03.687Z,62.2
2025-02-02T08:15:03.780Z,60.3
2025-02-02T08:15:03.897Z,60.8
2025-02-02T08:15:03.990Z,64.2
2025-02-02T08:15:04.084Z,61.6
2025-02-02T08:15:04.201Z,57.6
2025-02-02T08:15:04.294Z,64.1
2025-02-02T08:15:04.387Z,58.4
2025-02-02T08:15:04.480Z,61.3
2025-02-02T08:15:04.597Z,62.3
2025-02-02T08:15:04.690Z,59.6
2025-02-02T08:15:04.783Z,62.0
2025-02-02T08:15:04.900Z,60.6
2025-02-02T08:15:04.993Z,59.2
2025-02-02T08:15:05.087Z,62.4
2025-02-02T08:15:05.180Z,64.2
2025-02-02T08:15:05.297Z,57.6
2025-02-02T08:15:05.390Z,59.1
2025-02-02T08:15:05.483Z,61.5
2025-02-02T08:15:05.600Z,59.9
2025-02-02T08:15:05.693Z,59.1
2025-02-02T08:15:05.787Z,61.9
2025-02-02T08:15:05.880Z,61.8
2025-02-02T08:15:05.997Z,57.6
2025-02-02T08:15:06.090Z,59.2
2025-02-02T08:15:06.183Z,58.3
2025-02-02T08:15:06.300Z,58.6
2025-02-02T08:15:06.393Z,64.0
2025-02-02T08:15:06.487Z,61.8
2025-02-02T08:15:06.580Z,61.8
2025-02-02T08:15:06.697Z,63.2
2025-02-02T08:15:06.790Z,68.1
2025-02-02T08:15:06.883Z,67.0
2025-02-02T08:15:07.000Z,64.4
2025-02-02T08:15:07.093Z,67.9
2025-02-02T08:15:07.186Z,61.1
2025-02-02T08:15:07.280Z,64.6
2025-02-02T08:15:07.397Z,63.4
2025-02-02T08:15:07.490Z,63.0
2025-02-02T08:15:07.583Z,67.0
2025-02-02T08:15:07.700Z,61.6
2025-02-02T08:15:07.793Z,63.0
2025-02-02T08:15:07.886Z,62.1
2025-02-02T08:15:07.980Z,62.8
2025-02-02T08:15:08.096Z,61.5
2025-02-02T08:15:08.190Z,65.2
2025-02-02T08:15:08.283Z,68.8
2025-02-02T08:15:08.400Z,70.9
2025-02-02T08:15:08.493Z,64.4
2025-02-02T08:15:08.586Z,63.5
2025-02-02T08:15:08.680Z,66.7
2025-02-02T08:15:08.797Z,65.2
2025-02-02T08:15:08.890Z,72.0
2025-02-02T08:15:08.983Z,65.4
