time,avg_gain
5.0,62.57647
10.0,59.19591
15.0,58.28431
20.0,53.55199
25.0,54.92857
30.0,51.83725
35.0,51.13800
40.0,57.19800
45.0,51.61800
50.0,52.99795
55.0,54.30980
60.0,52.69599
65.0,54.63061
70.0,53.96274
75.0,57.65999
80.0,61.06199
85.0,58.53400
90.0,56.76938
95.0,55.69215
100.0,56.86400
105.0,61.08367
110.0,66.62941
115.0,72.95399
120.0,68.70999
125.0,69.69999
130.0,68.63877
135.0,66.74901
140.0,67.45999
145.0,70.91020
150.0,66.42352
155.0,66.09200
160.0,63.45399
165.0,61.72000
170.0,63.74489
175.0,66.96274
180.0,62.49200
185.0,64.51000
190.0,64.02999
195.0,64.86199
200.0,63.61400
205.0,61.57600
210.0,61.03061
215.0,60.11568
220.0,57.93399
225.0,59.02799
230.0,58.34000
235.0,63.13800
240.0,71.02400
245.0,67.64199
250.0,64.26530
255.0,60.78039
260.0,62.49199
265.0,59.99000
270.0,60.12000
275.0,57.54800
280.0,54.29200
285.0,56.96600
290.0,56.06734
295.0,53.81372
300.0,54.67600
305.0,65.61400
310.0,67.79400
315.0,67.47599
320.0,60.38799
325.0,61.02399
330.0,59.71224
335.0,54.35294
340.0,64.75600
345.0,66.90399
350.0,68.84999
355.0,65.78800
360.0,65.60799
365.0,68.55800
370.0,67.25399
375.0,69.86799
380.0,63.40599
385.0,63.83400
390.0,56.04999
395.0,54.47200
400.0,56.36200
405.0,62.18600
410.0,60.61599
415.0,62.04999
420.0,65.89000
425.0,63.96199
430.0,58.02400
435.0,59.84800
440.0,67.96999
445.0,70.17199
450.0,79.04081
455.0,77.33725
460.0,72.35600
465.0,65.58799
470.0,65.62800
475.0,70.12399
480.0,71.10799
485.0,66.23799
490.0,67.34799
495.0,71.11200
500.0,74.62800
505.0,74.66599
510.0,75.46399
515.0,75.18199
520.0,65.94199
525.0,60.05399
530.0,64.33199
535.0,61.34800
540.0,58.21800
545.0,59.97400
550.0,61.71199
555.0,61.66599
560.0,57.17000
565.0,61.64199
570.0,62.01400
575.0,60.04399
580.0,56.01999
585.0,58.65200
590.0,53.86400
595.0,56.31400
600.0,56.82600
605.0,62.26200
610.0,61.54399
615.0,56.04400
620.0,62.77600
625.0,61.75399
630.0,58.10999
635.0,63.02800
640.0,57.77399
645.0,61.71400
650.0,64.36400
655.0,63.23799
660.0,63.24399
665.0,63.19399
670.0,65.82599
675.0,61.66800
680.0,63.04400
685.0,65.71599
690.0,62.23399
695.0,60.73999
700.0,63.67199
705.0,61.37200
710.0,62.55599
715.0,59.95599
720.0,60.35600
725.0,60.48600
730.0,61.57291
