time,avg_gain
5.0,60.98627
10.0,64.28399
15.0,67.89200
20.0,70.33199
25.0,73.73200
30.0,72.61999
35.0,70.56734
40.0,67.43921
45.0,64.83799
50.0,61.40399
55.0,61.17600
60.0,60.44199
65.0,58.82800
70.0,59.05000
75.0,57.57199
80.0,57.06800
85.0,58.40599
90.0,59.39400
95.0,62.17400
100.0,62.71999
105.0,62.83399
110.0,63.45600
115.0,69.93399
120.0,72.30400
125.0,63.42800
130.0,60.67999
135.0,59.61599
140.0,60.64800
145.0,64.16199
150.0,66.77799
155.0,73.73800
160.0,74.71400
165.0,68.76599
170.0,62.09199
175.0,60.64800
180.0,60.42800
185.0,59.59199
190.0,60.45600
195.0,61.56399
200.0,60.73400
205.0,67.83200
210.0,70.65000
215.0,63.15000
220.0,63.56400
225.0,62.75800
230.0,69.32200
235.0,65.36199
240.0,57.16799
245.0,57.70599
250.0,58.30200
255.0,56.53800
260.0,55.74800
265.0,56.18799
270.0,58.05199
275.0,58.16800
280.0,61.42799
285.0,62.54399
290.0,66.06999
295.0,69.50400
300.0,70.38799
305.0,70.15799
310.0,61.15199
315.0,60.17400
320.0,60.40200
325.0,63.16799
330.0,67.57999
335.0,72.60599
340.0,73.08000
345.0,66.57600
350.0,63.17999
355.0,60.50600
360.0,60.54800
365.0,63.23200
370.0,66.10599
375.0,60.19399
380.0,60.55399
385.0,62.22200
390.0,65.02399
395.0,64.28000
400.0,59.19600
405.0,57.90200
410.0,56.61800
415.0,57.31000
420.0,57.82399
425.0,58.04799
430.0,61.29000
435.0,67.84599
440.0,64.68199
445.0,60.68799
450.0,61.55199
455.0,64.28600
460.0,62.25599
465.0,61.95999
470.0,60.08400
475.0,61.65399
480.0,60.47399
485.0,67.16200
490.0,68.89600
495.0,68.75200
500.0,63.55600
505.0,60.84599
510.0,64.35200
515.0,65.19199
520.0,69.32200
525.0,72.45999
530.0,73.29200
535.0,70.56000
540.0,69.46400
545.0,69.88999
550.0,64.31999
555.0,63.59600
560.0,62.77799
565.0,60.99800
570.0,60.04199
575.0,61.67000
580.0,59.50800
585.0,58.52999
590.0,58.57799
595.0,60.79199
600.0,63.77200
605.0,66.50799
610.0,63.01200
615.0,60.46799
620.0,65.66599
625.0,65.73799
630.0,65.24200
635.0,65.24399
640.0,65.92599
645.0,66.73799
650.0,68.39799
655.0,67.84000
660.0,69.62999
665.0,68.63600
670.0,71.40800
675.0,68.48200
680.0,60.39599
685.0,59.85200
690.0,60.70400
695.0,62.83599
700.0,68.02800
705.0,68.47199
710.0,63.36000
715.0,61.45399
720.0,62.73199
725.0,64.77800
730.0,71.39600
735.0,72.21199
740.0,67.23600
745.0,64.60600
750.0,63.94399
755.0,59.98799
760.0,60.38999
765.0,58.83600
770.0,59.77600
775.0,57.83600
780.0,60.91794
