time,avg_gain
5.0,65.26800
10.0,63.63799
15.0,62.11372
20.0,64.16122
25.0,63.56800
30.0,66.49399
35.0,67.88200
40.0,69.06862
45.0,67.87755
50.0,65.81999
55.0,64.84313
60.0,65.44693
65.0,66.27400
70.0,66.33599
75.0,66.31200
80.0,67.67450
85.0,65.51836
90.0,66.90199
95.0,60.88627
100.0,59.07551
105.0,59.86999
110.0,62.02799
115.0,64.70600
120.0,71.04705
125.0,68.30408
130.0,66.66799
135.0,69.26274
140.0,66.93673
145.0,68.78799
150.0,70.68600
155.0,69.78199
160.0,67.09215
165.0,60.66326
170.0,59.87799
175.0,65.86274
180.0,68.16326
185.0,70.95000
190.0,72.13000
195.0,68.05400
200.0,68.87058
205.0,65.45306
210.0,71.52999
215.0,70.32941
220.0,70.94489
225.0,72.36200
230.0,68.03600
235.0,67.21800
240.0,68.87647
245.0,65.40204
250.0,61.07600
255.0,59.04313
260.0,57.58979
265.0,57.89999
270.0,59.91632
275.0,69.67599
280.0,64.47450
285.0,63.18163
290.0,68.39399
295.0,75.46666
300.0,78.82857
305.0,70.32549
310.0,67.25102
315.0,67.32800
320.0,70.53333
325.0,73.84285
330.0,71.68400
335.0,71.36470
340.0,71.31836
345.0,72.42941
350.0,68.96326
355.0,68.11000
360.0,63.59607
365.0,67.69387
370.0,70.09999
375.0,70.12799
380.0,67.24199
385.0,63.62399
390.0,65.37799
395.0,69.24200
400.0,74.93800
405.0,76.32600
410.0,77.59200
415.0,79.42199
420.0,72.28400
425.0,74.70600
430.0,68.10200
435.0,69.14600
440.0,74.03000
445.0,72.23000
450.0,68.27999
455.0,66.80600
460.0,65.29200
465.0,63.50000
470.0,66.89800
475.0,62.63399
480.0,68.07800
485.0,66.49000
490.0,68.61000
495.0,72.61799
500.0,70.28799
505.0,68.78199
510.0,69.31600
515.0,72.26999
520.0,71.32200
525.0,70.49200
530.0,69.15000
535.0,69.71000
540.0,70.77600
545.0,69.41800
550.0,68.88599
555.0,75.44200
560.0,74.51199
565.0,75.16200
570.0,67.71799
575.0,64.91599
580.0,63.38600
585.0,68.87000
590.0,71.23199
595.0,76.48600
600.0,73.66000
605.0,74.04800
610.0,73.54600
615.0,73.52400
620.0,70.11400
625.0,67.70000
630.0,72.72599
635.0,72.24399
640.0,71.60800
645.0,70.77399
650.0,69.02600
655.0,71.16600
660.0,67.64200
665.0,65.29000
670.0,71.56999
675.0,71.41599
680.0,66.32599
685.0,61.92000
690.0,60.17799
695.0,58.80800
700.0,60.73799
705.0,62.92599
710.0,66.19599
715.0,71.30599
720.0,73.38400
725.0,74.81200
730.0,75.91599
735.0,76.32999
740.0,73.38199
745.0,71.01200
750.0,68.24600
755.0,64.54399
760.0,66.58199
765.0,62.71199
770.0,59.57800
775.0,61.93720
