time,avg_gain
5.0,71.82559
10.0,71.99779
15.0,68.15326
20.0,67.23306
25.0,72.31919
30.0,73.93760
35.0,75.60591
40.0,74.82918
45.0,68.68359
50.0,65.36265
55.0,65.73918
60.0,70.65000
65.0,72.10724
70.0,70.56100
75.0,70.53877
80.0,72.93510
85.0,69.67877
90.0,69.04180
95.0,67.16693
100.0,68.31081
105.0,66.68489
110.0,68.69920
115.0,67.58673
120.0,68.35265
125.0,70.81265
130.0,68.24510
135.0,66.80979
140.0,68.19919
145.0,71.77428
150.0,74.69820
155.0,70.11040
160.0,69.94204
165.0,69.89879
170.0,74.83755
175.0,75.74859
180.0,75.97163
185.0,70.43019
190.0,69.84530
195.0,70.02265
200.0,68.59551
205.0,70.38673
210.0,69.71857
215.0,69.76600
220.0,65.69163
225.0,70.88102
230.0,68.34673
235.0,67.44460
240.0,67.34040
245.0,66.56530
250.0,67.50183
255.0,68.01551
260.0,66.01081
265.0,63.29500
270.0,67.21183
275.0,63.77900
280.0,66.74653
285.0,64.84020
290.0,66.54306
295.0,67.38244
300.0,69.33460
305.0,66.83551
310.0,62.17571
315.0,64.45346
320.0,68.36400
325.0,64.05816
330.0,64.49306
335.0,62.99739
340.0,62.61102
345.0,68.49918
350.0,66.61938
355.0,63.25653
360.0,63.17714
365.0,67.75500
370.0,70.29877
375.0,70.32979
380.0,67.20510
385.0,63.80720
390.0,62.70693
395.0,64.27020
400.0,66.34510
405.0,65.40399
410.0,70.58612
415.0,69.92591
420.0,70.69219
425.0,69.47571
430.0,68.42795
435.0,69.03285
440.0,65.34591
445.0,67.14100
450.0,64.12448
455.0,62.57959
460.0,67.73399
465.0,71.25448
470.0,70.40100
475.0,69.12919
480.0,68.47755
485.0,68.38019
490.0,63.19306
495.0,64.31428
500.0,68.68204
505.0,66.19279
510.0,67.01979
515.0,68.45836
520.0,68.55999
525.0,69.42306
530.0,66.84061
535.0,65.95560
540.0,64.44020
545.0,69.93265
550.0,70.58122
555.0,70.19000
560.0,66.43653
565.0,64.38204
570.0,65.53448
575.0,65.61938
580.0,65.83619
585.0,64.74000
590.0,69.92384
595.0,68.87020
600.0,65.55795
605.0,66.77980
610.0,68.21510
615.0,69.12387
620.0,72.50428
625.0,71.42448
630.0,69.68259
635.0,67.73306
640.0,67.79408
645.0,68.64816
650.0,69.25081
655.0,68.07224
660.0,65.00739
665.0,66.71999
670.0,65.97489
675.0,68.03142
680.0,65.69020
685.0,67.04448
690.0,65.36387
695.0,64.82489
700.0,67.32938
705.0,69.44639
710.0,68.15428
715.0,68.51612
720.0,68.87285
725.0,65.34551
730.0,66.34999
735.0,65.02285
740.0,66.47387
745.0,64.59122
750.0,67.28489
755.0,66.96280
760.0,67.21571
765.0,66.99959
770.0,67.86224
775.0,69.18469
780.0,68.71080
